	link	company	job_title	address	employment_type	seniority	min_experience	job_category	salary_low	salary_high	salary_time	role_description	job_requirements	skills
1119	https://www.mycareersfuture.sg/job/people-soft-erp-finance-functional-consultant-sandbox-consulting-2194a5cf0cb2ecfae9a9b3337570028f	SANDBOX CONSULTING PTE. LTD.	People Soft ERP Finance Functional Consultant	TRIVEX, 8 BURN ROAD 369977	Permanent	Senior Executive		Information Technology	$7,000	to$8,000	Monthly	"Building data pipelines using distributed processing frameworks (e.g. Spark, Hadoop) and MPP databases (e.g. Oracle Exadata, , BigQuery, etc)
·         Design and implementation of ETL solutions using one of the leading ETL tools (e.g. Informatica BDM, Talend, etc)
·         Solid software development skills in Programming language - Java/Scala and scripting languages - Python/ Shell/Javascripts.
·         Strong Spark 2.x+ development experience.
·         Strong knowledge of SQL and SparkSQL
·         Build out scalable and reliable ETL pipelines and processes to ingest data from multiple data sources [nature of data-set includes large data sets (multiple TBs), semi structures etc. & data source like – Oracle, Big Data –HDFS, Parquet, S3 flat files, etc.
·         Deploy and manage big data solutions on various platforms. Ex – Airflow, Jenkins, circleci etc.
·         Streamline data access and security to enable Biz users to easily access to big data solutions & data-sets.
·         Maintain and optimize the performance of our big data environment
·         Perform data cleaning, normalizing, profiling  and feature extraction of data of analysis using ETL tools or Programmatically.
·         Enable machines learning environment for data-scientists to work on.
·         Apply engineering practices on data pipelines like – error handling, logging, fault tolerance, scalability, design patterns etc.
·         Capable to tune Bigdata jobs in Spark, Hive, Imapla etc for Memory & CPU optimization.
·         Agile and DevOps, with an operational experience as an Ops in a Production environments"	"  8 to 10 years of implementation experience across all Finance modules
-          Atleast 4 to 5 years of onsite experience"	['Analysis', 'Business Analysis', 'Business Development', 'Business Strategy', 'Change Management', 'Entrepreneurship', 'Integration', 'Leadership', 'Management', 'Management Consulting', 'Marketing', 'Marketing Strategy', 'Program Management', 'Project Management', 'Research', 'Social Media', 'Start-ups', 'Strategic Planning', 'Strategy', 'Training']
1120	https://www.mycareersfuture.sg/job/key-account-manager-machspeed-human-resources-9af47d2dab06ba7dd604ab00df3221a1	MACHSPEED HUMAN RESOURCES PTE. LTD.	Key Account Manager ($3500 – 5500, 5 Days, River Valley)	GOLDEN WALL CENTRE, 89 SHORT STREET 188216	Permanent	Executive		Information Technology, Sales / Retail	$3,500	to$5,500	Monthly	"Key Account Manager ($3500 – 5500, 5 Days, River Valley)
A leading system integrator company which offers IT services and solutions for Big data, cloud, network infrastructure and security.
Job Responsibilities :
Responsible to review client project deliverables are align with requirement
Resolve client issues and ensure project is delivered within corporate guidelines
Work closely with project team throughout project delivery process
Cultivate, generate and grow relationships for new and existing accounts
Build and maintaining client relations and develop innovative and tailored sales strategies
Responsible for quarterly sales quota achievement and project(s)’ profitability
Recommend to suitable technology to clients, follow-up and provide viable solutions
Report to management of weekly activities and the status.

 "	"Job Requirements :
2-5 years of customer account management experience in IT service consultation industry with solid track record
Prior experience in direct selling of information technology services and products
Good verbal and written communication skills, independent and proactive
Excellent negotiation skill and  ability to handle stressful situation under tight deadlines
  We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to
apply@machspeed.com.sg
for faster processing, alternatively, please visit https://www.facebook.com/MachspeedHR for more jobs available, thank you.
You may also call +6563362530 (Look for BingCheng) to find out more
Thank you very much.      
Agency License No. 12C6200
EA Registration No: R1437671"	['Account Management', 'B2B', 'Business Development', 'Business Strategy', 'Customer Service', 'Direct Sales', 'Key Account Management', 'Leadership', 'Management', 'Marketing', 'Marketing Strategy', 'Negotiation', 'New Business Development', 'Sales', 'Sales Management', 'Sales Operations', 'Sales Process', 'Strategic Planning', 'Strategy', 'Team Building']
1121	https://www.mycareersfuture.sg/job/senior-associate-pcf-developer-middle-office-technology-technology-operations-dbs-bank-19235eccc10271e54903f3575a313b1a	DBS BANK LTD.	Senior Associate, PCF Developer, Middle Office Technology, Technology and Operations (WD02453)	MARINA BAY FINANCIAL CENTRE, 12 MARINA BOULEVARD 018982	Full Time	Senior Executive		Information Technology	$5,000	to$9,000	Monthly	"Business Function
Group Technology and Operations (T&O) enables and empowers the bank with an efficient, nimble and resilient infrastructure through a strategic focus on productivity, quality & control, technology, people capability and innovation. In Group T&O, we manage the majority of the Bank's operational processes and inspire to delight our business partners through our multiple banking delivery channels.
  Overview
DBS is the World’s Best Digital Bank is on a mission to reimagine banking and make it a seamless and invisible part of our everyday lives.. We put digital priorities at the heart of banking, designing and creating products and services to help our customers. Digital innovation pervades every part of the bank, from our consumer banking arm to corporate banking arm. With a strong culture of innovation, experimenting with new technology and collaboration with the FinTech community, we aim to simplify banking so we can help others Live More, Bank Less.
  At DBS, we see ourselves as a 22,000 people startup, leveraging startup thinking while relying on the latest innovation to design and develop technology solutions for our customers and people. 
  We’re looking for technologists across varying levels all over the world to be part of a major transformation programme to reimagine banking. 
    Based in Singapore, you’ll be leveraging the latest technology to develop mission critical applications from scratch. You’ll design, develop, test and deploy new applications as part of the strategic transformation programme, using Agile, cloud technologies, microservices and Big Data.
    Responsibilities 
Creating complex, enterprise-transforming applications on diverse, high energy teams 
Working with the latest tools and techniques 
Hands-on coding, usually in a pair programming environment 
Working in highly collaborative teams and building quality code 
Knowledge in lots of different domains and client environments 
Furnish the business domain deeply and working closely with business stakeholders "	"A Bachelor’s degree in Computer Science (or equivalent experience)
4 to 9 years of development and delivery experience with Java / J2ee.
Hands-on experience in analysis, design, coding, and implementation of complex, custom-built applications.
Development experience in JAVA (Spring, J2EE, Spring boote)
Hands on experience on at least two of the following JavaScript frameworks
EMBERJS/REACTJS/ ANGULAR (1.x or 2)/BACKBONE/DOJO/ Spring Framework/ MongoDB/Redis/Riak/ Avro/Json/Bson/Protobuf/ AMQP (Rabbit MQ)/ Cloud Foundry or similar cloud technology.
Strong design patterns knowledge.
Familiarity with relational databases, preferably MySQL, NoSQL, Oracle, PostgreSQL or SQL Server
Experience working with, or an interest in Agile Methodologies, such as Extreme Programming (XP) and Scrum 
Knowledge of software best practices, like Test-Driven Development (TDD) and Continuous Integration (CI).
  Desired
A Bachelor’s degree or higher preferably in Computer Science or IT.
Additional experience on developing service based application
Excellent analytical skills; Proficient in MS Office and able to produce board-level documentation
Fluency in written and spoken English; Good communication and interpersonal skills
Self-starter who sets and meets challenging personal targets; Detailed person, with a big picture outlook
Understanding of current technologies employed by Tier 1 Investment Banking Institutions
Must be a team player"	['Accounting', 'Auditing', 'Business Development', 'Business Strategy', 'Corporate Finance', 'Due Diligence', 'Finance', 'Financial Analysis', 'Financial Modeling', 'Financial Reporting', 'Investments', 'Leadership', 'Management', 'Management Consulting', 'Mergers & Acquisitions', 'Private Equity', 'Project Management', 'Strategic Planning', 'Strategy', 'Valuation']
1122	https://www.mycareersfuture.sg/job/application-developer-palo-singapore-c898bedb1e8a5e44466db28615f2ddde	PALO IT SINGAPORE PTE. LTD.	Application Developer	51B CIRCULAR ROAD 049406	Permanent, Full Time	Executive		Information Technology	$5,000	to$10,000	Monthly	"Your profile & role on the project

YOU:

 Thrive on challenge. When was the last time you fail?

 Are curious & always learning. What are you up to right now?

 Can deal with constant change. When were you last surprised?

 Have mastered at least one skill of your trade but you’re not defined by it. What can you

teach us? Can you wear many hats?

YOU AGAIN:

Graduated from an Engineering School, you have a proven experience of 2 to 10 years on a

similar position. You are passionate about new technologies and digital innovation. You have

already worked in an Agile environment driven by Time-To-Market, you communicate easily, are

independent and able to make significant proposals. Most importantly, you are somone who

loves CODING!

Within exciting projects, you will initiate development projects, carry out scoping studies,

implement architectures and write architecture documents. You will assist our customers in

adopting the new architecture patterns imagined by Web giants. On these occasions, you will

carry out code, performance and security audits as well as architecture studies.

➔ Writing reusable, testable, and efficient code

➔ Ensuring high performance and responsiveness to any technical requests

➔ You are familiar with Agile / Scrum Methodologies and will be part of daily stand up,

backlog management, demos, retros, etc.

➔ Ensuring not only development but also testing, maintainance, and support

STILL YOU:

✔ You have at least 3-5 years of hands-on experience in Front-end development (AngularJS, ReactJS etc) and Back end (NodeJS, Java, Python, Clojure, Databases, PHP, etc.),
or mobile (Swift for IOS, Android, native or hybrid) development.

✔ You are interested in designing scalable, reliable and secure softwares using a

combination of different languages, frameworks, libraries and technical environment.

✔ You like to work in all phases of a rapid product development lifecycle: You are familiar

with Agile Methodologies, Scrum, Kanban, and interested in learning more about Design

Thinking, Lean Start-up, TDD, BDD, or XP.

✔ You are communicative with good sense of idealism and pragmatism.

✔ You’re endlessly curious and thrive in an environment where you’re continually

learning and solving new problems.

Your role at PALO IT

You will be invited to take part in R&D works done within our Practices. You will have the chance to assist or be a speaker at must-attend international IT conferences. You will have the
opportunity to write articles for our Blog or specialized press. Genuine ambassador of PALO IT,
you will present our offers and take an active role in the development of the company.

Your technical environment

# Digital projects: web, tablet and mobile applications
# Understanding of systems engineering concepts, ability to conduct cost/benefit analysis,
Business case studies, translating and simplifying requirements, management and communication
# JavaScript : Angular, React, Node, Backbone, HTML5; CSS3
# Agile and Scrum methodologies

WHY US ?

PALO IT is a learning company guided by the values of Agility and craftsmanship offering you
multiple possibilities to express yourself and enhance your skills through :

# Our monthly BarCamps;
# Our R&D projects;
# Our Practices (Development, Architecture, Lean & Agile, Big Data);
# Our missions high added value missions in France and internationally that will make you
discover new horizons;
# Our participation to and sponsoring of major technical events;
# And our parties parties = FUN !

Firmly focusing on international expansion, we have offices in France, Hong Kong, Singapore, Sydney and Mexico, meet us to continue this growth !

If you like what you just read, we’d love to have a chat with you!"	"✔ You have at least 1 to 2 years of hands-on experience in ReactJS and other Front-end development (Javascript, VueJS, MeteorJS, Clojurescript, AngularJS, etc) and Back end (NodeJS, Java, Python, Clojure, Databases, etc.),
or mobile (Swift for IOS, Android, native or hybrid) development.
✔     You are passionate about new technologies and digital innovation.
✔     Experience in building and delivering web / mobile business solutions (e.g. in Banking, Travel, Finance, Healthcare, Information industries) and Restful API projects.
✔     Has a very good knowledge with deploying and maintaining a database (MongoDB, Postgres, Redis, Cassandra) and implementing software in at least one of these programming languages: python, javascript(node.js), java, C#, perl, ruby. Some experience with orchestration and configuration tools such as Rancher, Kubernetes, Swarm, Ansible, and Chef will be a plus.
✔     Practical knowledge and experience with Unified Modeling Language (UML) for business modeling (work flows) and object modelling.
✔     Proven/previous experience with Continuous Integration/Continuous Deployment and DevOps.
✔     Strong critical thinker with problem solving aptitude.
✔     Ability to communicate effectively in written documents and oral presentations, explaining concepts clearly to audiences at various levels of technical knowledge.
✔     General banking knowledge or Banking knowledge related to Wealth Management / Private banking is a plus.
✔     You have already worked in an Agile environment driven by Time-To-Market, you have good communication skills, are independent and able to make significant proposals. But most of all, you love CODING! Share your GitHub account!"	['.NET', 'Agile Methodologies', 'ASP.NET', 'C#', 'C++', 'CSS', 'Databases', 'HTML', 'Java', 'JavaScript', 'jQuery', 'Microsoft SQL Server', 'MySQL', 'PHP', 'Software Development', 'SQL', 'Web Applications', 'Web Development', 'Web Services', 'XML']
1123	https://www.mycareersfuture.sg/job/application-developer-palo-singapore-804d7c46ab4da5e8d1e63419b5766555	PALO IT SINGAPORE PTE. LTD.	Application Developer	51B CIRCULAR ROAD 049406	Permanent, Full Time	Executive		Information Technology	$5,000	to$10,000	Monthly	"Your profile & role on the project

YOU:

 Thrive on challenge. When was the last time you fail?

 Are curious & always learning. What are you up to right now?

 Can deal with constant change. When were you last surprised?

 Have mastered at least one skill of your trade but you’re not defined by it. What can you

teach us? Can you wear many hats?

YOU AGAIN:

Graduated from an Engineering School, you have a proven experience of 2 to 10 years on a

similar position. You are passionate about new technologies and digital innovation. You have

already worked in an Agile environment driven by Time-To-Market, you communicate easily, are

independent and able to make significant proposals. Most importantly, you are somone who

loves CODING!

Within exciting projects, you will initiate development projects, carry out scoping studies,

implement architectures and write architecture documents. You will assist our customers in

adopting the new architecture patterns imagined by Web giants. On these occasions, you will

carry out code, performance and security audits as well as architecture studies.

➔ Writing reusable, testable, and efficient code

➔ Ensuring high performance and responsiveness to any technical requests

➔ You are familiar with Agile / Scrum Methodologies and will be part of daily stand up,

backlog management, demos, retros, etc.

➔ Ensuring not only development but also testing, maintainance, and support

STILL YOU:

✔ You have at least 3-5 years of hands-on experience in Front-end development (AngularJS, ReactJS etc) and Back end (NodeJS, Java, Python, Clojure, Databases, PHP, etc.),
or mobile (Swift for IOS, Android, native or hybrid) development.

✔ You are interested in designing scalable, reliable and secure softwares using a

combination of different languages, frameworks, libraries and technical environment.

✔ You like to work in all phases of a rapid product development lifecycle: You are familiar

with Agile Methodologies, Scrum, Kanban, and interested in learning more about Design

Thinking, Lean Start-up, TDD, BDD, or XP.

✔ You are communicative with good sense of idealism and pragmatism.

✔ You’re endlessly curious and thrive in an environment where you’re continually

learning and solving new problems.

Your role at PALO IT

You will be invited to take part in R&D works done within our Practices. You will have the chance to assist or be a speaker at must-attend international IT conferences. You will have the
opportunity to write articles for our Blog or specialized press. Genuine ambassador of PALO IT,
you will present our offers and take an active role in the development of the company.

Your technical environment

# Digital projects: web, tablet and mobile applications
# Understanding of systems engineering concepts, ability to conduct cost/benefit analysis,
Business case studies, translating and simplifying requirements, management and communication
# JavaScript : Angular, React, Node, Backbone, HTML5; CSS3
# Agile and Scrum methodologies

WHY US ?

PALO IT is a learning company guided by the values of Agility and craftsmanship offering you
multiple possibilities to express yourself and enhance your skills through :

# Our monthly BarCamps;
# Our R&D projects;
# Our Practices (Development, Architecture, Lean & Agile, Big Data);
# Our missions high added value missions in France and internationally that will make you
discover new horizons;
# Our participation to and sponsoring of major technical events;
# And our parties parties = FUN !

Firmly focusing on international expansion, we have offices in France, Hong Kong, Singapore, Sydney and Mexico, meet us to continue this growth !

If you like what you just read, we’d love to have a chat with you!"	"✔ You have at least 1 to 2 years of hands-on experience in ReactJS and other Front-end development (Javascript, VueJS, MeteorJS, Clojurescript, AngularJS, etc) and Back end (NodeJS, Java, Python, Clojure, Databases, etc.),
or mobile (Swift for IOS, Android, native or hybrid) development.
✔     You are passionate about new technologies and digital innovation.
✔     Experience in building and delivering web / mobile business solutions (e.g. in Banking, Travel, Finance, Healthcare, Information industries) and Restful API projects.
✔     Has a very good knowledge with deploying and maintaining a database (MongoDB, Postgres, Redis, Cassandra) and implementing software in at least one of these programming languages: python, javascript(node.js), java, C#, perl, ruby. Some experience with orchestration and configuration tools such as Rancher, Kubernetes, Swarm, Ansible, and Chef will be a plus.
✔     Practical knowledge and experience with Unified Modeling Language (UML) for business modeling (work flows) and object modelling.
✔     Proven/previous experience with Continuous Integration/Continuous Deployment and DevOps.
✔     Strong critical thinker with problem solving aptitude.
✔     Ability to communicate effectively in written documents and oral presentations, explaining concepts clearly to audiences at various levels of technical knowledge.
✔     General banking knowledge or Banking knowledge related to Wealth Management / Private banking is a plus.
✔     You have already worked in an Agile environment driven by Time-To-Market, you have good communication skills, are independent and able to make significant proposals. But most of all, you love CODING! Share your GitHub account!"	['.NET', 'Agile Methodologies', 'ASP.NET', 'C#', 'C++', 'CSS', 'Databases', 'HTML', 'Java', 'JavaScript', 'jQuery', 'Microsoft SQL Server', 'MySQL', 'PHP', 'Software Development', 'SQL', 'Web Applications', 'Web Development', 'Web Services', 'XML']
1124	https://www.mycareersfuture.sg/job/infrastructure-engineer-junior-devops-palo-singapore-bd40723304ad998e0112172698ed087a	PALO IT SINGAPORE PTE. LTD.	Infrastructure Engineer - Junior DevOps	51B CIRCULAR ROAD 049406	Permanent, Full Time	Junior Executive		Information Technology	$4,000	to$8,000	Monthly	"Palo IT is an innovation & agile development company. From Design Research to DevOps, we are in the business of end-to-end development of breakthrough digital experiences. As a community of innovators and developers, we also aim at renewing the way organizations operate, promoting sustainable business agility, user-centricity and open collaboration while having fun doing it.

Started in Paris in 2009 and with offices in Singapore, Hong Kong and Mexico, we are looking for our next superstar to join our exciting team in Singapore.

At Palo IT, our employees are not widgets. They are in the center of all our projects and
successes. We offer an exciting and creative working environment, with endless opportunities to develop your skills, travel and take your career to the next level. Get in touch to find out more!

Your profile & role on the project

YOU:

 Thrive on challenge. When was the last time you fail?

 Are curious & always learning. What are you up to right now?

 Can deal with constant change. When were you last surprised?

 Have mastered at least one skill of your trade but you’re not defined by it. What can you

teach us? Can you wear many hats?

YOU AGAIN:

The Junior Engineer will learn to install, maintain, and support an on-premises cloud
infrastructure and while learning and applying devops practices and solutions. That person will
also learn about latest cloud-related technologies such as AWS, Puppet, Chef, Elk. Other
infrastructure related activities such as maintaining the company internal server infrastructure
and respond to consultant requests when required will be expected.

➔ Install, maintain, and support on-premises and off-premises cloud stack.

➔ Configure, maintain, and support the cloud-related infrastructures.

➔ Act as a system administrator on different OSes (e.g. RHEL, Opensolaris, Ubuntu, etc.)
and help teams deploy their application and automate their development and releases on 
the cloud.

➔ Ability to develop solutions and self-learn new tools and technologies.

➔ Document, and share knowledge on developed DevOps solutions.

STILL YOU:

✔ Strong interest in Cloud-based technologies and Devops practices

✔ 0-2 year (s) of experience in configuration and maintenance of existing Cloud solutions

would be considered a plus

✔ Experience in migration from Solaris to RHEL (Red Hat Linux) would be considered a plus

✔ Bachelor’s degree in Computer Science or related area is required

✔ Certification in AWS/Azure would be considered a plus

✔ Excellent interpersonal, oral/written communication and cross-group collaboration skills

✔ Independent thinker with strong work ethic but also willing and able to conform to

established architectural constraints

✔ Detail oriented with good organizational skills

✔ Good knowledge of Linux OS, Shell Scripting and SQL

✔ Good understanding of networking would be a plus

✔ Ability to work on multiple priorities and/or projects simultaneously

✔ Problem-solving abilities and ability to meet reasonable deadlines

✔ Strong team player, ability to build positive and collaborative relationships

✔ Ability to work under general supervision

Your role at PALO IT

You will be invited to take part in R&D works done within our Practices. You will have the chance to assist or be a speaker at must-attend international IT conferences. You will have the
opportunity to write articles for our Blog or specialized press. Genuine ambassador of PALO IT,
you will present our offers and take an active role in the development of the company.

Your technical environment

# Cloud-based technologies (AWS/Puppet/Chef/Elk/Azure/Opencloud)
# Devops practices
# Linux OS, Shell Scripting, SQL
# Agile and scrum environment

WHY US ?

PALO IT is a learning company guided by the values of Agility and craftsmanship offering you
multiple possibilities to express yourself and enhance your skills through :

# Our monthly BarCamps;
# Our R&D projects;
# Our Practices (Development, Architecture, Lean & Agile, Big Data);
# Our missions high added value missions in France and internationally that will make you
discover new horizons;
# Our participation to and sponsoring of major technical events;
# And our parties parties = FUN !

Firmly focusing on international expansion, we have offices in France, Hong Kong, Singapore and Mexico, meet us to continue this growth !

If you like what you just read, we’d love to have a chat with you!"	"✔ Strong interest in Cloud-based technologies and Devops practices

✔ 0-2 year (s) of experience in configuration and maintenance of existing Cloud solutions

would be considered a plus

✔ Experience in migration from Solaris to RHEL (Red Hat Linux) would be considered a plus

✔ Bachelor’s degree in Computer Science or related area is required

✔ Certification in AWS/Azure would be considered a plus

✔ Excellent interpersonal, oral/written communication and cross-group collaboration skills

✔ Independent thinker with strong work ethic but also willing and able to conform to

established architectural constraints

✔ Detail oriented with good organizational skills

✔ Good knowledge of Linux OS, Shell Scripting and SQL

✔ Good understanding of networking would be a plus

✔ Ability to work on multiple priorities and/or projects simultaneously

✔ Problem-solving abilities and ability to meet reasonable deadlines

✔ Strong team player, ability to build positive and collaborative relationships

✔ Ability to work under general supervision
 "	['Active Directory', 'Cloud Computing', 'Data Center', 'Disaster Recovery', 'DNS', 'Firewalls', 'Infrastructure', 'ITIL', 'Linux', 'Microsoft Exchange', 'Network Security', 'Networking', 'Security', 'Servers', 'Troubleshooting', 'Unix', 'Virtualization', 'VMware', 'VMware ESX', 'Windows Server']
1125	https://www.mycareersfuture.sg/job/splunk-pre-sales-consultant-machspeed-human-resources-f2eca6632dd12b5d84a98f19e07dea93	MACHSPEED HUMAN RESOURCES PTE. LTD.	Splunk Pre-sales Consultant (5 days, Orchard, $5000)	GOLDEN WALL CENTRE, 89 SHORT STREET 188216	Permanent	Professional		Information Technology	$4,000	to$5,000	Monthly	"Splunk Pre-sales Consultant (5 days, Orchard, $5000)
Job Responsibilities
Responsible to consult and advise suitable solution in the area of analytics and related technologies
Design and implement the architecture of big data that meets business requirements
Create and draft scope of work for big data project
Work with internal teams closely and provide proof of concept for analytics projects
Prepare and conduct presentation for various projects
 "	"Requirements
Minimum Degree/Diploma in Computer Science, Engineering or IT with at least 3 years of relevant experience
Hands-on experience in scripting/programming
Possess knowledge in Networking and Servers(Windows and Linux)
Possess CEH/ECSA/CISSP/ECSA/CompTIA Security+ certification will be an added advantage
Working hours: 9am - 6pm, Mondays to Fridays
Salary range: $5000
We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to hr @machspeed.com.sgfor faster processing. Alternatively, please visit http://www.facebook.com/MachspeedHR for more jobs available, thank you.
Shortlisted candidates will be contacted for interview session via phone. Thank you very much.
Agency License No. 12C6200 / EA Personnel No.: R1548977"	['Business Analysis', 'Business Development', 'Business Intelligence', 'Cisco Technologies', 'Cloud Computing', 'CRM', 'Data Center', 'Enterprise Software', 'Managed Services', 'Management', 'Pre-sales', 'SaaS', 'Security', 'Solution Architecture', 'Solution Selling', 'Storage', 'Storage Area Networks', 'Unified Communications', 'Virtualization', 'VMware']
1126	https://www.mycareersfuture.sg/job/key-account-manager-machspeed-human-resources-ec51dd45f0317b771a21d7a61c27ecf3	MACHSPEED HUMAN RESOURCES PTE. LTD.	Key Account Manager ($3500 – 5500, 5 Days, River Valley)	GOLDEN WALL CENTRE, 89 SHORT STREET 188216	Permanent	Executive		Information Technology, Sales / Retail	$3,500	to$5,500	Monthly	"Key Account Manager ($3500 – 5500, 5 Days, River Valley)
A leading system integrator company which offers IT services and solutions for Big data, cloud, network infrastructure and security.
Job Responsibilities :
Responsible to review client project deliverables are align with requirement
Resolve client issues and ensure project is delivered within corporate guidelines
Work closely with project team throughout project delivery process
Cultivate, generate and grow relationships for new and existing accounts
Build and maintaining client relations and develop innovative and tailored sales strategies
Responsible for quarterly sales quota achievement and project(s)’ profitability
Recommend to suitable technology to clients, follow-up and provide viable solutions
Report to management of weekly activities and the status.

 "	"Job Requirements :
2-5 years of customer account management experience in IT service consultation industry with solid track record
Prior experience in direct selling of information technology services and products
Good verbal and written communication skills, independent and proactive
Excellent negotiation skill and  ability to handle stressful situation under tight deadlines
  We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to
apply@machspeed.com.sg
for faster processing, alternatively, please visit https://www.facebook.com/MachspeedHR for more jobs available, thank you.
You may also call +6563362530 (Look for BingCheng) to find out more
Thank you very much.      
Agency License No. 12C6200
EA Registration No: R1437671"	['Account Management', 'B2B', 'Business Development', 'Business Strategy', 'Customer Service', 'Direct Sales', 'Key Account Management', 'Leadership', 'Management', 'Marketing', 'Marketing Strategy', 'Negotiation', 'New Business Development', 'Sales', 'Sales Management', 'Sales Operations', 'Sales Process', 'Strategic Planning', 'Strategy', 'Team Building']
1127	https://www.mycareersfuture.sg/job/key-account-manager-solutions-machspeed-human-resources-a838ea0b30c038bbe72bc04aec57b97b	MACHSPEED HUMAN RESOURCES PTE. LTD.	Key Account Manager - IT solutions ($3500 – 5500, 5 Days, River Valley)	GOLDEN WALL CENTRE, 89 SHORT STREET 188216	Permanent	Professional		Information Technology, Sales / Retail	$3,500	to$5,500	Monthly	"Key Account Manager - IT solutions ($3500 – 5500, 5 Days, River Valley)
A leading system integrator company which offers IT services and solutions for Big data, cloud, network infrastructure and security.
Job Responsibilities :
Responsible to review client project deliverables are align with requirement
Resolve client issues and ensure project is delivered within corporate guidelines
Work closely with project team throughout project delivery process
Cultivate, generate and grow relationships for new and existing accounts
Build and maintaining client relations and develop innovative and tailored sales strategies
Responsible for quarterly sales quota achievement and project(s)’ profitability
Recommend to suitable technology to clients, follow-up and provide viable solutions
Report to management of weekly activities and the status."	"Job Requirements :
2-5 years of customer account management experience in IT service consultation industry with solid track record
Prior experience in direct selling of information technology services and products
Good verbal and written communication skills, independent and proactive
Excellent negotiation skill and  ability to handle stressful situation under tight deadlines
We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to hr@machspeed.com.sg for faster processing. Alternatively, please visit http://www.facebook.com/MachspeedHR for more jobs available, thank you.
Shortlisted candidates will be contacted for interview session via phone. Thank you very much.
Agency License No. 12C6200 / EA Personnel No.: R1548977"	['Account Management', 'B2B', 'Business Development', 'Business Strategy', 'FMCG', 'International Sales', 'Key Account Management', 'Leadership', 'Management', 'Marketing', 'Marketing Management', 'Marketing Strategy', 'Negotiation', 'New Business Development', 'Product Development', 'Product Management', 'Sales', 'Sales Management', 'Sales Operations', 'Strategy']
1128	https://www.mycareersfuture.sg/job/entry-level-software-information-technology-trainees-0f373e74ba835349f10c24136777abce	COMPANY UNDISCLOSED	Entry Level Software / Information Technology Trainees		Full Time	Fresh/entry level		Information Technology	$2,000	to$3,250	Monthly	"Invosystem is looking for Poly Graduates  to work on software programming  / Information Technology
The projects are focussed on Cloud, Virtualization, Big Data, IoT, Smart Nation
You will be provided on the job training and guidance 
     "	"Polytechnic / University Graduates in Information Technology
Programming exposure or experience in Java, Python, R etc
The candidate shoud have strong fundamentals in programming and generic exposure to latest technolgies"	['Business Analysis', 'Business Intelligence', 'Change Management', 'Cloud Computing', 'Databases', 'Integration', 'IT Management', 'IT Strategy', 'ITIL', 'Java', 'JavaScript', 'Linux', 'Management', 'Microsoft SQL Server', 'MySQL', 'Project Management', 'Software Development', 'SQL', 'Windows Server', 'XML']
1129	https://www.mycareersfuture.sg/job/big-data-developer-asiacloud-solutions-25b29adc5986a157d2d9f26a9489082d	ASIACLOUD SOLUTIONS PRIVATE LIMITED	Big Data Developer		Permanent, Contract, Full Time	Manager, Professional, Senior Executive		Information Technology	$6,500	to$8,500	Monthly	"Apache spark programming
Data visualization
Writing shell scripts
Other duties as assigned"	"Minimum 8 years of experience in Software Engineering
4 Years of hands-on experience in Hadoop
Experience in HTML, Javascript, SQL
Experience in Qlikview / Tableau / Looker
Experience with AWS technologies is a plus"	['.NET', 'Agile Methodologies', 'C', 'C#', 'C++', 'CSS', 'HTML', 'Java', 'JavaScript', 'jQuery', 'Linux', 'Microsoft SQL Server', 'MySQL', 'PHP', 'Python', 'Software Development', 'Software Engineering', 'SQL', 'Web Services', 'XML']
